audit_id,audit_round,audit_status,ticker,company,company_en,company_cn,exchange,country,region,listing_market,priority,segment_id,segment,identity_listing_check,business_description_check,segment_assignment_check,market_data_check,listing_refresh_flag,evidence_label_now,source_hierarchy,first_audit_action,source_hint,open_note
C290,Round 2 - classification and business-description audit,Needs source check,688213.SS,思特威,SmartSens Technology,思特威,SSE STAR,China,Asia,A股,Important,mobile_rf_connectivity,Mobile / RF / Connectivity,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C291,Round 1 - source-pack audit before analyst use,Needs source check,LIN,Linde,Linde,,NASDAQ,Ireland/United Kingdom,Europe/North America,美股,Core,materials_wafers,Materials / Wafers / Chemicals / Gases,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C292,Round 1 - source-pack audit before analyst use,Needs source check,AI.PA,Air Liquide,Air Liquide,,Euronext Paris,France,Europe,欧股,Core,materials_wafers,Materials / Wafers / Chemicals / Gases,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C293,Round 2 - classification and business-description audit,Needs source check,APD,Air Products,Air Products,,NYSE,United States,North America,美股,Important,materials_wafers,Materials / Wafers / Chemicals / Gases,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C294,Round 2 - classification and business-description audit,Needs source check,4091.T,Nippon Sanso Holdings,Nippon Sanso Holdings,,TSE,Japan,Asia,日股,Important,materials_wafers,Materials / Wafers / Chemicals / Gases,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C295,Round 1 - source-pack audit before analyst use,Needs source check,2308.TW,Delta Electronics,Delta Electronics,,TWSE,Taiwan,Asia,台股,Core,adjacent_infra,Adjacent Infra / Industrial Enablers,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C296,Round 1 - source-pack audit before analyst use,Needs source check,2345.TW,Accton Technology,Accton Technology,,TWSE,Taiwan,Asia,台股,Core,ems_odm_systems,EMS / ODM / Systems,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C297,Round 2 - classification and business-description audit,Needs source check,2301.TW,Lite-On Technology,Lite-On Technology,,TWSE,Taiwan,Asia,台股,Important,adjacent_infra,Adjacent Infra / Industrial Enablers,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C298,Round 2 - classification and business-description audit,Needs source check,3324.TWO,Auras Technology,Auras Technology,,TPEx,Taiwan,Asia,台股,Important,adjacent_infra,Adjacent Infra / Industrial Enablers,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C299,Round 3 - universe hygiene / listing-status audit,Needs source check,2421.TW,Sunonwealth Electric,Sunonwealth Electric,,TWSE,Taiwan,Asia,台股,Watchlist,adjacent_infra,Adjacent Infra / Industrial Enablers,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,medium - watchlist identity and liquidity should be checked,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
C300,Round 1 - source-pack audit before analyst use,Needs source check,002475.SZ,立讯精密,Luxshare Precision,立讯精密,SZSE,China,Asia,A股,Core,adjacent_infra,Adjacent Infra / Industrial Enablers,CIQ security master + exchange/company IR ticker check,Latest annual report/10-K/20-F/IR company profile; confirm products and segment exposure,Reviewer to tie key_products/revenue_exposure to segment definition; label as inference until checked,ciq_refreshed,standard,inference / reported fact pending source tie-out,Tier 1 filings & company IR for facts; Tier 3 CIQ for market data/consensus; exchange for listing status,Confirm ticker/exchange/company identity; confirm business description; confirm segment assignment; refresh CIQ market-data fields,"Company filings/IR; exchange listing; CIQ refresh recommended; CIQ export refreshed 2026-06-22, mapping_status=matched, export_status=ok",
